id,context,question,answer_text,start_position
,"안킬로사우루스는 백악기 후기에 살았던 공룡이다. 미국, 캐나다, 호주 등지에서 화석이 발견되고 있다. 갑옷과 같은 등껍질과 꼬리에 있는 곤봉으로 육식 공룡의 공격으로부터 자신을 보호하였다. 안킬로사우루스는 최후의 곡룡류이며 ‘융합한 도마뱀’ 또는 ‘연결된 도마뱀’ 또는 '뻣뻣한 도마뱀'이라는 뜻이다. 무엇보다 딱딱한 융합된 골편이 몸으로 뒤덮었고 가장 강력한 방어 무기인 꼬리 곤봉도 달려있다.",안킬로사우루스의 생존시대는?,백악기 후기,9
,"안킬로사우루스는 백악기 후기에 살았던 공룡이다. 미국, 캐나다, 호주 등지에서 화석이 발견되고 있다. 갑옷과 같은 등껍질과 꼬리에 있는 곤봉으로 육식 공룡의 공격으로부터 자신을 보호하였다. 안킬로사우루스는 최후의 곡룡류이며 ‘융합한 도마뱀’ 또는 ‘연결된 도마뱀’ 또는 '뻣뻣한 도마뱀'이라는 뜻이다. 무엇보다 딱딱한 융합된 골편이 몸으로 뒤덮었고 가장 강력한 방어 무기인 꼬리 곤봉도 달려있다.",안킬로사우루스의 특징은?,갑옷과 같은 등껍질과 꼬리에 있는 곤봉,57
,"안항구에라는 중생대 백악기 후기, 남아메리카 대륙에 서식했던 익룡이다. '익룡목'-'오르니토케이루스과'에 속하는 종이다. 학명은 ""옛날 악마""라는 의미를 갖고 있다. 화석은 브라질에서 발견되었다. 날개를 폈을 때의 전체 길이는 약 5m, 체중은 25kg정도 되었을 것으로 추정된다.",안항구에라의 의미는?,옛날 악마,73
,"안항구에라는 중생대 백악기 후기, 남아메리카 대륙에 서식했던 익룡이다. '익룡목'-'오르니토케이루스과'에 속하는 종이다. 학명은 ""옛날 악마""라는 의미를 갖고 있다. 화석은 브라질에서 발견되었다. 날개를 폈을 때의 전체 길이는 약 5m, 체중은 25kg정도 되었을 것으로 추정된다.",안항구에라의 서식지는?,남아메리카,19
,"알로사우루스는 후기 쥐라기를 대표하는 큰 육식공룡이다. 알로사우르스는 '특이한 도마뱀'이라는 의미이다. 수각류 공룡 중 비교적 초기에 알려진 공룡 중 하나로, 그동안 여러 영화나 다큐멘터리에도 많이 등장했다. 큰 머리와 수많은 예리한 이빨을 가졌던 거대한 이족보행 육식공룡이다. 몸길이는 평균적으로 8.5m이고, 때때로 발견되는 화석은 과거 에판테리아스로 약 12~14m에 달하기도 한다. 세 개의 발가락이 달린 앞다리는 거대하고 강력한 뒷다리에 비해 상대적으로 짧았고, 생존 당시에는 대형 포식자로서 먹이사슬의 최고점에 있었다. 보통 아성체나 소형 용각류, 조각류, 검룡류와 같은 대형 초식공룡을 사냥했을 것으로 추정된다.",알로사우루스의 종류는?,수각류,58
,"알로사우루스는 후기 쥐라기를 대표하는 큰 육식공룡이다. 알로사우르스는 '특이한 도마뱀'이라는 의미이다. 수각류 공룡 중 비교적 초기에 알려진 공룡 중 하나로, 그동안 여러 영화나 다큐멘터리에도 많이 등장했다. 큰 머리와 수많은 예리한 이빨을 가졌던 거대한 이족보행 육식공룡이다. 몸길이는 평균적으로 8.5m이고, 때때로 발견되는 화석은 과거 에판테리아스로 약 12~14m에 달하기도 한다. 세 개의 발가락이 달린 앞다리는 거대하고 강력한 뒷다리에 비해 상대적으로 짧았고, 생존 당시에는 대형 포식자로서 먹이사슬의 최고점에 있었다. 보통 아성체나 소형 용각류, 조각류, 검룡류와 같은 대형 초식공룡을 사냥했을 것으로 추정된다.",알로사우루스의 의미는?,특이한 도마뱀,40
,"알로사우루스는 후기 쥐라기를 대표하는 큰 육식공룡이다. 알로사우르스는 '특이한 도마뱀'이라는 의미이다. 수각류 공룡 중 비교적 초기에 알려진 공룡 중 하나로, 그동안 여러 영화나 다큐멘터리에도 많이 등장했다. 큰 머리와 수많은 예리한 이빨을 가졌던 거대한 이족보행 육식공룡이다. 몸길이는 평균적으로 8.5m이고, 때때로 발견되는 화석은 과거 에판테리아스로 약 12~14m에 달하기도 한다. 세 개의 발가락이 달린 앞다리는 거대하고 강력한 뒷다리에 비해 상대적으로 짧았고, 생존 당시에는 대형 포식자로서 먹이사슬의 최고점에 있었다. 보통 아성체나 소형 용각류, 조각류, 검룡류와 같은 대형 초식공룡을 사냥했을 것으로 추정된다.",알로사우루스의 크기는?,8.5m,167
,"알리오라무스는 중생대 백악기 후기, 오늘날의 몽골에서 서식한 육식공룡이다. 티라노사우루스과 수각류 일종의 공룡이다. 학명은 고대 그리스어로 '특별한 다리'라는 의미를 가지고 있다. 몸 전체 길이는 약 6m~7m이고, 높이는 2.5m~3m정도, 체중은 600kg~650kg로 추정된다. 두개골의 길이는 약 45cm이고 갸름한 편이다. 코 뼈는 서로 붙어 있고, 원래 코 뼈가 있어야 할 부분이 5개의 불규칙한 골질의 마치 닭의 볏 모양의 돌기가 있다. 이러한 볏은 모두 1cm이상의 높이로 돋아 있다. 이것은 알리오라무스의 특징 중 하나이다. 다른 티라노사우루스과와 공룡들 처럼 2족보행의 포식자였을 것으로 추정됩니다.",알리오라무스의 생존시대는?,중생대 백악기 후기,8
,"알리오라무스는 중생대 백악기 후기, 오늘날의 몽골에서 서식한 육식공룡이다. 티라노사우루스과 수각류 일종의 공룡이다. 학명은 고대 그리스어로 '특별한 다리'라는 의미를 가지고 있다. 몸 전체 길이는 약 6m~7m이고, 높이는 2.5m~3m정도, 체중은 600kg~650kg로 추정된다. 두개골의 길이는 약 45cm이고 갸름한 편이다. 코 뼈는 서로 붙어 있고, 원래 코 뼈가 있어야 할 부분이 5개의 불규칙한 골질의 마치 닭의 볏 모양의 돌기가 있다. 이러한 볏은 모두 1cm이상의 높이로 돋아 있다. 이것은 알리오라무스의 특징 중 하나이다. 다른 티라노사우루스과와 공룡들 처럼 2족보행의 포식자였을 것으로 추정됩니다.",알리오라무스의 종류는?,티라노사우루스과 수각류 일종,42
,"알리오라무스는 중생대 백악기 후기, 오늘날의 몽골에서 서식한 육식공룡이다. 티라노사우루스과 수각류 일종의 공룡이다. 학명은 고대 그리스어로 '특별한 다리'라는 의미를 가지고 있다. 몸 전체 길이는 약 6m~7m이고, 높이는 2.5m~3m정도, 체중은 600kg~650kg로 추정된다. 두개골의 길이는 약 45cm이고 갸름한 편이다. 코 뼈는 서로 붙어 있고, 원래 코 뼈가 있어야 할 부분이 5개의 불규칙한 골질의 마치 닭의 볏 모양의 돌기가 있다. 이러한 볏은 모두 1cm이상의 높이로 돋아 있다. 이것은 알리오라무스의 특징 중 하나이다. 다른 티라노사우루스과와 공룡들 처럼 2족보행의 포식자였을 것으로 추정됩니다.",알리오라무스의 의미는?,특별한 다리,79
,"에다포사우루스는 ‘포장도로 도마뱀’이란 의미이다. 공룡이 아니며 고생대 말의 원시 파충류로 포유류 형 파충류의 조상이다. 등에 커다란 부채 모양의 돌기가 있는 것이 특징이다. 이 곳에는 핏줄이 많이 분포되어 있어 태양열을 받아 체온을 높이는가 하면, 체온이 너무 올라갔을 때 이 돌기를 바람 부는 쪽으로 내밀어 몸의 열을 식혔을 것이다. 또한 육식 단궁형 파충류가 함부로 덤비지 못하게 자신의 몸집을 더 커 보이도록 하는 역할도 했을 것이다. 한편 무거운 목과 꼬리의 균형을 맞추는 역할을 했을 수도 있다. 물가에 살았으며 풀과 나뭇잎 등을 먹었다. 생존시대는 페름기 초기이며 크기 3m의 초식공룡이다. 발견지는 북아메리카이다.",에다포사우루스의 의미는?,포장도로 도마뱀,10
,"에다포사우루스는 ‘포장도로 도마뱀’이란 의미이다. 공룡이 아니며 고생대 말의 원시 파충류로 포유류 형 파충류의 조상이다. 등에 커다란 부채 모양의 돌기가 있는 것이 특징이다. 이 곳에는 핏줄이 많이 분포되어 있어 태양열을 받아 체온을 높이는가 하면, 체온이 너무 올라갔을 때 이 돌기를 바람 부는 쪽으로 내밀어 몸의 열을 식혔을 것이다. 또한 육식 단궁형 파충류가 함부로 덤비지 못하게 자신의 몸집을 더 커 보이도록 하는 역할도 했을 것이다. 한편 무거운 목과 꼬리의 균형을 맞추는 역할을 했을 수도 있다. 물가에 살았으며 풀과 나뭇잎 등을 먹었다. 생존시대는 페름기 초기이며 크기 3m의 초식공룡이다. 발견지는 북아메리카이다.",에다포사우루스의 특징은?,등에 커다란 부채 모양의 돌기,68
,"에다포사우루스는 ‘포장도로 도마뱀’이란 의미이다. 공룡이 아니며 고생대 말의 원시 파충류로 포유류 형 파충류의 조상이다. 등에 커다란 부채 모양의 돌기가 있는 것이 특징이다. 이 곳에는 핏줄이 많이 분포되어 있어 태양열을 받아 체온을 높이는가 하면, 체온이 너무 올라갔을 때 이 돌기를 바람 부는 쪽으로 내밀어 몸의 열을 식혔을 것이다. 또한 육식 단궁형 파충류가 함부로 덤비지 못하게 자신의 몸집을 더 커 보이도록 하는 역할도 했을 것이다. 한편 무거운 목과 꼬리의 균형을 맞추는 역할을 했을 수도 있다. 물가에 살았으며 풀과 나뭇잎 등을 먹었다. 생존시대는 페름기 초기이며 크기 3m의 초식공룡이다. 발견지는 북아메리카이다.",에다포사우루스의 크기는?,3m,326
,"에드몬토사우루스는 백악기 후기 오늘날의 북아메리카 대륙 서부에 서식했던 조각하목의 초식공룡이다. 에드몬토사우루스 학명의 유래는 최초 화석이 발견된 캐나다 앨버타주의 에드몬토에서 유래한다. 에드몬토사우루스의 몸 전체 크기는 약 9~13m정도이고, 체중은 3~4t이나 나갔을 것으로 추정된다. 이빨은 최대 2000개가 있고, 이것으로 판단해 볼 때 입속에서 앞뒤로 음식물을 움직이면서 먹는 것이 가능했을 것으로 추측된다.",에드몬토사우루스의 생존시기는?,백악기 후기,10
,"에드몬토사우루스는 백악기 후기 오늘날의 북아메리카 대륙 서부에 서식했던 조각하목의 초식공룡이다. 에드몬토사우루스 학명의 유래는 최초 화석이 발견된 캐나다 앨버타주의 에드몬토에서 유래한다. 에드몬토사우루스의 몸 전체 크기는 약 9~13m정도이고, 체중은 3~4t이나 나갔을 것으로 추정된다. 이빨은 최대 2000개가 있고, 이것으로 판단해 볼 때 입속에서 앞뒤로 음식물을 움직이면서 먹는 것이 가능했을 것으로 추측된다.",에드몬토사우루스의 식성은?,초식,46
,"에드몬토사우루스는 백악기 후기 오늘날의 북아메리카 대륙 서부에 서식했던 조각하목의 초식공룡이다. 에드몬토사우루스 학명의 유래는 최초 화석이 발견된 캐나다 앨버타주의 에드몬토에서 유래한다. 에드몬토사우루스의 몸 전체 크기는 약 9~13m정도이고, 체중은 3~4t이나 나갔을 것으로 추정된다. 이빨은 최대 2000개가 있고, 이것으로 판단해 볼 때 입속에서 앞뒤로 음식물을 움직이면서 먹는 것이 가능했을 것으로 추측된다.",에드몬토사우루스의 크기는?,9~13m,126
,"에오랍토르는 원시적인 육식 공룡이다. ‘새벽의 약탈자’라는 뜻으로 1993년에 붙여진 이름이다. 가장 오래된 공룡 화석 중 하나로 2억 2,800만년 전에 살았다. 이름에 걸맞게 성질이 매우 사나웠으나 몸집은 그리 크지 않았다. 두개골 길이가 12cm이며, 톱처럼 생긴 이빨로 자기보다 작은 동물들을 잡아먹었다. 뒷다리로 서서 다녔으며 몸놀림이 재빠르고 민첩했다. 크기는 약 1m,몸무게는 약 10kg,식성은 육식성,생존시대는 트라이아스기 후기이다.",에오랍토르의 뜻은?,새벽의 약탈자,22
,"에오랍토르는 원시적인 육식 공룡이다. ‘새벽의 약탈자’라는 뜻으로 1993년에 붙여진 이름이다. 가장 오래된 공룡 화석 중 하나로 2억 2,800만년 전에 살았다. 이름에 걸맞게 성질이 매우 사나웠으나 몸집은 그리 크지 않았다. 두개골 길이가 12cm이며, 톱처럼 생긴 이빨로 자기보다 작은 동물들을 잡아먹었다. 뒷다리로 서서 다녔으며 몸놀림이 재빠르고 민첩했다. 크기는 약 1m,몸무게는 약 10kg,식성은 육식성,생존시대는 트라이아스기 후기이다.",에로랍토르의 크기는?,1m,210
,"에오랍토르는 원시적인 육식 공룡이다. ‘새벽의 약탈자’라는 뜻으로 1993년에 붙여진 이름이다. 가장 오래된 공룡 화석 중 하나로 2억 2,800만년 전에 살았다. 이름에 걸맞게 성질이 매우 사나웠으나 몸집은 그리 크지 않았다. 두개골 길이가 12cm이며, 톱처럼 생긴 이빨로 자기보다 작은 동물들을 잡아먹었다. 뒷다리로 서서 다녔으며 몸놀림이 재빠르고 민첩했다. 크기는 약 1m,몸무게는 약 10kg,식성은 육식성,생존시대는 트라이아스기 후기이다.",에로랍토르의 식성은?,육식성,229
,"에오티라누스는 중생대 백악기 전기에 서식한 수각류 공룡이다. 학명은 '새벽의 폭군'이라는 뜻이다. 영국에서 화석이 발견되었다. D형의 단면적인 형태의 이빨, 사지(四肢)나 어깨의 구조 등이 티라노사우르스과를 닮은 형태를 갖추고 있다. 앞다리는 길고 발가락이 3개가 있다. 몸 전체 길이는 약 4~6m정도이고, 체중은 750kg~1t정도 되었을 것으로 추정된다.",에오티라누스의 뜻은?,새벽의 폭군,39
